price,model_year,model,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed,condition
1250,2000,toyota sienna,6,gas,205565,automatic,mini-van,brown,0,2018-12-11,23,salvage
4400,2001,toyota highlander,6,gas,233405,automatic,SUV,white,1,2018-09-02,62,salvage
6450,2007,toyota rav4,4,gas,98261,automatic,SUV,red,1,2018-08-21,32,good
29999,2014,ram 2500,6,diesel,151789,automatic,pickup,Unknown,1,2018-12-06,24,fair
6350,2010,honda accord,4,gas,64641,automatic,sedan,grey,0,2019-02-21,71,good
500,2014,ford focus se,4,diesel,68499,automatic,sedan,white,0,2018-12-19,11,good
5000,2000,chevrolet tahoe,8,gas,300000,automatic,SUV,Unknown,1,2018-05-23,7,salvage
6500,2008,acura tl,6,gas,164000,automatic,sedan,silver,0,2019-03-05,13,fair
34000,2015,chevrolet silverado 3500hd,8,diesel,197000,automatic,pickup,white,1,2018-10-22,10,salvage
7000,2015,chevrolet cruze,4,gas,122000,automatic,sedan,silver,0,2019-04-07,22,fair
21900,2008,chevrolet silverado 3500hd,8,diesel,203000,automatic,truck,white,1,2018-07-13,63,salvage
15900,2011,gmc sierra 1500,8,gas,157000,automatic,truck,grey,1,2018-12-17,37,fair
4500,2010,ford fusion,6,gas,111000,automatic,sedan,Unknown,0,2018-06-01,9,fair
3950,2004,chevrolet silverado,8,gas,140742,automatic,pickup,red,1,2018-12-28,23,fair
4250,2004,ford explorer,8,gas,168273,automatic,SUV,Unknown,1,2018-08-23,2,fair
3900,2001,ford econoline,8,gas,133000,automatic,other,white,0,2018-11-02,21,fair
10700,2015,honda civic lx,4,gas,38000,automatic,coupe,red,0,2018-05-23,12,excellent
3950,2005,ford f250 super duty,8,gas,180000,automatic,truck,white,0,2018-06-06,61,fair
4995,2008,dodge grand caravan,6,gas,115300,automatic,van,custom,0,2018-09-07,26,fair
8995,2005,toyota sienna,6,gas,129410,automatic,van,blue,1,2018-10-31,22,fair
7995,2011,honda odyssey,6,gas,125694,automatic,van,silver,0,2018-08-02,70,fair
5995,2010,toyota camry,4,gas,116165,automatic,sedan,grey,0,2019-02-01,13,fair
6995,2011,ford explorer,6,gas,177840,automatic,SUV,black,1,2019-04-06,27,fair
11995,2009,chevrolet tahoe,8,gas,151373,automatic,SUV,red,1,2019-04-06,56,fair
5995,2012,dodge charger,6,gas,135950,automatic,sedan,white,0,2018-12-26,19,fair
19500,2011,toyota tacoma,6,gas,124000,automatic,pickup,black,1,2018-06-27,6,fair
4200,2003,nissan murano,6,gas,139000,automatic,SUV,Unknown,1,2018-08-16,40,fair
10500,2001,ram 2500,6,diesel,228000,manual,truck,brown,1,2018-10-10,20,salvage
8000,1997,ford f250,8,diesel,197180,automatic,pickup,red,1,2018-08-21,13,salvage
39500,2015,ram 2500,8,gas,29590,automatic,truck,white,1,2018-12-30,27,excellent
10500,2016,ford fusion se,4,gas,58735,automatic,sedan,white,0,2018-05-11,26,good
1500,1989,ford f-250,8,diesel,126000,automatic,truck,brown,1,2018-09-30,64,fair
11500,2010,ford f-250 super duty,8,diesel,187015,automatic,pickup,red,1,2018-06-20,51,salvage
9995,2012,jeep liberty,6,gas,101029,automatic,SUV,silver,1,2019-02-18,89,fair
15495,2014,subaru outback,4,gas,88078,automatic,wagon,white,1,2018-12-21,75,good
17988,2009,jeep wrangler,6,gas,49900,automatic,SUV,yellow,1,2018-07-25,16,good
8400,2014,ford escape,4,gas,112375,automatic,SUV,grey,0,2019-03-24,9,fair
12199,2014,honda odyssey,6,gas,123362,automatic,van,grey,0,2018-10-26,6,fair
2000,2006,chevrolet silverado 1500,8,gas,86000,automatic,truck,grey,0,2018-07-31,134,good
24100,2013,chevrolet silverado 1500 crew,8,gas,55315,other,pickup,white,1,2018-07-21,23,good
36000,2009,gmc sierra,8,diesel,65000,automatic,truck,Unknown,1,2018-11-29,20,good
9500,1968,ford f-250,8,gas,64824,automatic,pickup,Unknown,0,2019-01-06,28,good
7495,2007,chevrolet tahoe,8,gas,172365,automatic,SUV,red,1,2018-05-04,20,fair
4995,2009,chevrolet malibu,4,gas,95669,automatic,sedan,custom,0,2018-09-10,52,good
4500,2008,dodge grand caravan,6,gas,98177,automatic,mini-van,black,0,2018-10-07,57,good
19990,2018,subaru forester,4,gas,11000,automatic,SUV,white,1,2018-11-07,35,excellent
26000,2016,toyota tacoma,6,gas,29000,automatic,pickup,orange,1,2019-01-03,43,excellent
6500,2007,bmw x5,6,gas,149000,manual,SUV,black,1,2019-03-29,59,fair
20000,2018,subaru forester,4,gas,31000,automatic,SUV,white,1,2019-04-18,11,excellent
8789,2012,ford fusion se,4,gas,89662,automatic,sedan,custom,0,2018-05-13,34,good
4995,2011,chrysler 200,4,gas,96488,automatic,sedan,silver,0,2018-05-02,24,good
19999,2012,ram 2500,6,diesel,154227,automatic,truck,white,0,2019-02-22,23,fair
12500,2015,ford f-150,6,gas,179658,automatic,pickup,white,0,2018-05-25,47,fair
4495,2007,chevrolet silverado 1500,8,gas,250737,automatic,truck,white,1,2018-06-23,44,salvage
14000,2015,subaru forester,4,gas,67000,automatic,SUV,silver,1,2019-04-04,26,good
14500,2009,ford f350,8,diesel,226996,automatic,truck,white,0,2019-02-10,39,salvage
12500,2010,ford f-150,8,gas,138855,automatic,pickup,white,0,2019-01-15,130,fair
6995,2005,gmc yukon,8,gas,158000,automatic,SUV,grey,1,2018-10-06,8,fair
24500,2018,ford edge,4,gas,44575,automatic,SUV,red,1,2018-11-06,11,good
9975,2013,ford taurus,6,gas,86000,automatic,sedan,white,1,2019-03-12,51,good
11500,2008,cadillac escalade,8,gas,131000,automatic,SUV,black,0,2018-08-11,8,fair
23995,2017,chevrolet traverse,6,gas,25280,automatic,SUV,black,0,2018-12-09,16,excellent
7995,2012,nissan altima,4,gas,56148,automatic,coupe,black,0,2018-06-02,38,good
13900,2006,chevrolet silverado 1500,8,gas,152000,automatic,truck,white,1,2018-08-09,6,fair
24985,2018,toyota sienna,6,gas,40234,automatic,mini-van,black,0,2018-08-17,26,good
5500,2015,nissan sentra,4,gas,116000,automatic,sedan,black,0,2019-03-03,10,fair
15900,2011,gmc sierra 1500,8,gas,157000,automatic,truck,grey,1,2018-12-27,75,fair
27985,2018,ram 1500,8,gas,34295,automatic,truck,white,1,2018-05-15,80,excellent
18995,2015,chevrolet silverado,8,gas,118753,automatic,truck,white,1,2019-02-28,31,fair
4800,2004,toyota camry,6,gas,83826,automatic,sedan,green,0,2018-06-08,28,good
4299,2010,ford escape,4,gas,128000,automatic,SUV,black,1,2019-01-23,46,fair
4950,2013,ford focus se,4,gas,115618,automatic,sedan,blue,0,2018-06-28,151,fair
4250,2002,dodge grand caravan,6,gas,95021,automatic,mini-van,silver,0,2019-02-09,27,good
26000,2015,ram 1500,6,gas,36009,automatic,pickup,silver,1,2018-09-01,52,excellent
6500,2013,subaru outback,4,gas,169821,automatic,SUV,blue,1,2019-03-30,3,fair
8680,2017,ford focus,4,gas,59709,automatic,hatchback,silver,0,2018-10-06,35,good
22900,2014,ford f150 supercrew cab xlt,6,gas,73711,automatic,pickup,Unknown,1,2019-01-24,54,good
6500,1985,chevrolet corvette,8,gas,45000,automatic,coupe,red,0,2019-02-27,54,good
8500,2001,gmc sierra 1500,8,gas,186000,automatic,truck,orange,1,2018-09-05,66,salvage
7900,2014,toyota camry,4,gas,214003,automatic,sedan,Unknown,0,2019-02-03,11,salvage
6000,2006,ford f350 super duty,8,diesel,139000,automatic,pickup,Unknown,0,2019-01-29,29,fair
6900,2005,chevrolet suburban,8,gas,130000,automatic,SUV,black,1,2018-09-22,31,fair
21900,2008,chevrolet silverado 3500hd,8,diesel,203000,automatic,truck,white,1,2018-06-27,39,salvage
15900,2011,gmc sierra 1500,8,gas,157000,automatic,truck,grey,1,2018-07-16,42,fair
7700,2011,gmc sierra 1500,8,gas,222920,automatic,pickup,blue,1,2018-09-05,26,salvage
3900,2009,nissan sentra,4,gas,110553,automatic,sedan,Unknown,0,2018-11-14,16,fair
31995,2017,ford f-150,6,gas,37000,automatic,truck,grey,1,2018-07-28,32,excellent
3700,2008,ford f250,8,gas,149000,automatic,truck,white,1,2019-02-26,13,fair
22971,2017,ford f-150,6,gas,98230,automatic,truck,grey,1,2018-09-05,27,good
25000,2014,chevrolet silverado,8,gas,80000,automatic,pickup,silver,1,2018-10-03,14,good
12995,2015,nissan altima,4,gas,54407,automatic,sedan,Unknown,0,2019-01-27,41,good
1950,2001,ford ranger,6,gas,160000,automatic,pickup,black,0,2019-03-28,23,fair
12995,2017,honda civic lx,4,gas,29000,automatic,sedan,silver,0,2018-11-27,84,excellent
3500,2011,ford focus se,4,gas,166355,automatic,sedan,blue,0,2018-08-11,44,fair
4200,2004,ford f-150,8,gas,213000,automatic,pickup,brown,1,2018-11-18,62,salvage
8995,2010,gmc acadia,6,gas,119800,automatic,SUV,black,1,2018-12-09,38,fair
17500,2003,ford f-250 super duty,6,diesel,152000,manual,truck,silver,1,2018-12-22,12,fair
4100,2003,gmc sierra 1500,8,gas,261455,automatic,pickup,white,1,2018-07-27,34,salvage
9000,2008,bmw x5,8,gas,125158,automatic,SUV,silver,1,2018-09-12,7,fair
2000,2002,jeep grand cherokee,8,gas,185000,automatic,SUV,silver,1,2018-10-26,40,salvage
6000,2009,chevrolet traverse,6,gas,127322,automatic,SUV,silver,1,2018-12-07,14,fair
5495,2009,nissan murano,6,gas,224424,automatic,SUV,silver,0,2018-09-11,10,salvage
10295,2013,ford explorer,6,gas,140484,automatic,SUV,black,0,2018-10-02,39,fair
8095,2010,ford f-150,8,gas,129944,automatic,pickup,Unknown,1,2019-01-20,70,fair
12500,2000,ram 2500,6,diesel,148700,automatic,truck,silver,0,2018-07-18,15,fair
3500,2007,dodge grand caravan,6,gas,155555,automatic,mini-van,white,0,2018-07-22,32,fair
3000,2004,toyota sienna,6,gas,225102,automatic,SUV,Unknown,0,2018-08-17,28,salvage
10999,2013,honda civic,4,gas,133000,automatic,sedan,silver,0,2018-12-12,12,fair
5700,2010,toyota prius,4,hybrid,211000,automatic,coupe,black,0,2018-05-25,58,salvage
6500,2002,toyota tacoma,6,gas,157000,manual,truck,white,0,2018-10-16,21,fair
12988,2013,honda civic,4,gas,77000,automatic,sedan,blue,0,2018-08-20,46,good
3495,2002,toyota camry,4,gas,187167,automatic,sedan,Unknown,0,2019-01-17,47,salvage
7995,2013,dodge charger,6,gas,140583,automatic,sedan,white,0,2019-03-13,92,fair
3495,2006,chevrolet colorado,4,gas,225384,automatic,pickup,blue,0,2019-03-21,31,salvage
3995,2007,chrysler 300,6,gas,68675,automatic,sedan,blue,0,2019-02-02,73,good
9995,2013,ford escape,4,gas,101245,automatic,SUV,Unknown,1,2018-06-02,5,fair
2995,2003,chrysler town & country,6,gas,96000,automatic,mini-van,blue,0,2019-02-17,68,good
18674,2013,chevrolet silverado 1500,8,gas,80414,automatic,truck,red,1,2019-01-11,56,good
3995,1999,ford explorer,6,gas,179000,automatic,SUV,white,1,2019-01-13,122,fair
2800,2009,nissan altima,4,gas,130000,automatic,sedan,silver,0,2018-07-22,20,fair
6000,2000,chevrolet silverado 1500,8,gas,198200,automatic,truck,blue,1,2018-08-23,19,salvage
2495,2000,honda odyssey,6,gas,206000,automatic,mini-van,grey,0,2018-08-16,44,salvage
11500,2012,toyota prius,4,gas,88061,automatic,coupe,blue,0,2019-02-23,38,good
9000,2017,nissan sentra,4,gas,22000,automatic,SUV,white,0,2018-09-16,35,excellent
2800,2003,toyota camry le,4,gas,175300,automatic,sedan,blue,0,2019-02-05,36,fair
6995,2005,chevrolet silverado 1500,8,gas,175000,automatic,truck,custom,0,2018-12-03,43,fair
6495,2013,hyundai sonata,4,gas,129967,automatic,sedan,blue,0,2018-10-31,56,fair
7995,2010,ford f-150,8,gas,120865,automatic,truck,white,0,2018-05-20,25,fair
11800,2017,ford fusion,4,gas,59800,automatic,sedan,black,0,2018-06-16,5,good
6500,2013,hyundai sonata,4,gas,200600,automatic,sedan,Unknown,0,2019-03-16,43,salvage
12500,2013,chevrolet silverado,8,gas,136000,automatic,pickup,silver,0,2019-04-16,22,fair
500,2004,toyota corolla,4,gas,226980,automatic,sedan,blue,0,2019-04-04,37,salvage
4700,2010,hyundai elantra,4,gas,83000,automatic,sedan,red,0,2018-09-05,41,good
4500,2006,honda accord,4,gas,201000,automatic,sedan,white,0,2018-06-24,9,salvage
9999,1998,ram 2500,6,diesel,170000,automatic,pickup,white,1,2018-10-25,4,fair
9495,2010,ram 1500,8,gas,198273,automatic,pickup,grey,1,2018-10-10,8,salvage
6495,2015,ford fusion,4,gas,146406,automatic,sedan,blue,0,2019-03-10,40,fair
7800,2015,dodge grand caravan,6,gas,66761,automatic,van,grey,0,2018-10-31,23,good
8700,2001,jeep wrangler,6,gas,154403,automatic,SUV,blue,1,2018-12-08,15,fair
25100,2015,chevrolet silverado 1500 crew,6,gas,58890,automatic,pickup,green,1,2018-09-11,69,good
8299,2015,ford focus se,4,gas,71000,automatic,sedan,silver,0,2018-11-22,40,good
7499,2012,hyundai sonata,4,gas,123559,automatic,sedan,blue,0,2018-05-24,60,fair
4595,2009,ford focus,4,gas,114000,other,sedan,white,0,2018-09-17,48,fair
9995,2009,ram 1500,8,gas,121000,automatic,truck,black,0,2018-10-05,27,fair
24400,2017,chevrolet camaro lt coupe 2d,6,gas,7768,other,coupe,silver,0,2019-02-04,54,like new
23900,2014,chevrolet silverado 1500 crew,8,gas,91844,automatic,pickup,white,1,2018-05-07,14,good
7500,2013,ford taurus,6,gas,152000,automatic,sedan,black,1,2018-09-28,26,fair
4500,1995,toyota 4runner,6,gas,229000,automatic,truck,Unknown,0,2019-03-28,15,salvage
3700,2002,ford f-150,8,gas,202000,automatic,truck,white,1,2019-02-11,27,salvage
10500,2011,ford f150,8,gas,127500,automatic,truck,white,0,2018-07-16,31,fair
7500,2006,ram 2500,8,gas,71000,automatic,truck,Unknown,1,2018-10-23,19,good
1750,2000,ford f250 super duty,8,gas,177000,automatic,truck,white,0,2019-01-08,154,fair
1400,2003,ford escape,6,gas,210000,automatic,SUV,Unknown,0,2019-01-13,134,salvage
8250,2013,toyota camry,4,gas,132000,automatic,sedan,silver,0,2018-08-19,22,fair
2800,1999,honda cr-v,4,gas,172000,automatic,SUV,red,0,2019-03-19,35,fair
19999,2012,ram 2500,6,diesel,154227,automatic,truck,white,0,2019-03-05,15,fair
8500,2002,gmc sierra,8,gas,123067,automatic,truck,white,0,2018-05-02,87,fair
7495,2011,ford focus se,4,gas,68607,automatic,sedan,Unknown,0,2018-07-16,43,good
14500,2009,ford f350,8,diesel,226996,automatic,truck,white,0,2019-04-09,59,salvage
13195,2011,chevrolet silverado 1500,8,gas,168415,automatic,truck,red,1,2019-01-12,7,fair
25999,2014,ford f-150,6,gas,85000,automatic,truck,white,1,2019-01-09,6,good
12500,2010,ford f-150,8,gas,138855,automatic,pickup,Unknown,0,2018-12-21,70,fair
20500,2015,ford f-250 super duty,8,gas,115341,automatic,truck,white,0,2019-04-12,62,fair
19900,2016,chevrolet camaro lt coupe 2d,6,gas,67456,other,coupe,Unknown,0,2019-01-28,45,good
3300,1998,ford f-150,8,gas,210000,automatic,pickup,white,0,2018-08-06,54,salvage
25900,2015,chevrolet silverado 1500,8,gas,72000,automatic,pickup,white,1,2018-07-04,21,good
6799,2013,chevrolet malibu,4,gas,94948,automatic,sedan,white,0,2018-11-22,81,good
6500,2012,hyundai sonata,4,gas,99231,automatic,sedan,blue,0,2018-05-01,34,good
7995,2004,ford f-150,8,gas,126000,automatic,truck,white,0,2019-02-20,26,fair
9750,2017,ford escape,4,gas,136149,automatic,SUV,Unknown,0,2019-01-04,28,fair
5000,1985,chevrolet corvette,8,gas,85123,automatic,coupe,red,0,2018-10-25,10,good
5995,2012,chevrolet malibu,4,gas,119000,automatic,sedan,grey,0,2019-02-27,40,fair
10800,2007,chevrolet suburban,8,gas,115,automatic,SUV,brown,1,2019-03-07,122,like new
8500,2012,chevrolet traverse,6,gas,97437,automatic,SUV,blue,0,2018-06-12,19,good
6999,2012,ford focus se,4,gas,46000,automatic,sedan,Unknown,0,2018-12-12,30,good
6000,2010,toyota prius,4,gas,116405,automatic,hatchback,silver,0,2018-09-10,18,fair
5600,2008,hyundai elantra,4,gas,98600,automatic,sedan,grey,0,2018-09-10,20,good
1200,1977,jeep cherokee,8,gas,50000,automatic,wagon,Unknown,1,2018-12-29,4,good
5750,2002,chevrolet silverado 1500,8,gas,178570,automatic,truck,black,1,2018-11-15,17,fair
3300,2010,ford escape,6,gas,90873,automatic,SUV,black,0,2018-05-05,74,good
8700,2017,nissan sentra,4,gas,71000,automatic,sedan,silver,0,2019-03-05,57,good
27495,2012,ford f-350 sd,8,gas,183952,automatic,truck,white,1,2018-08-21,12,salvage
22988,2017,chevrolet traverse,6,gas,29358,automatic,SUV,Unknown,1,2018-09-03,35,excellent
3500,2006,ford f-150,8,gas,154000,automatic,pickup,red,1,2018-06-06,37,fair
39988,2015,chevrolet silverado 2500hd,8,diesel,80000,automatic,truck,red,1,2019-02-07,42,good
12733,2016,honda civic,4,gas,80899,automatic,sedan,Unknown,0,2018-08-07,13,good
18588,2013,chevrolet silverado,8,gas,101000,automatic,truck,Unknown,1,2018-11-19,37,fair
9499,2014,toyota camry le,4,gas,59000,automatic,sedan,silver,0,2019-04-05,70,good
9999,2013,nissan altima,4,gas,76677,automatic,coupe,silver,0,2018-06-23,49,good
9999,2014,chevrolet malibu,4,gas,73927,automatic,sedan,grey,0,2018-10-12,46,good
8999,2014,ford focus,4,gas,42782,automatic,sedan,grey,0,2019-01-08,60,good
14988,2018,hyundai elantra,4,gas,29500,automatic,sedan,Unknown,0,2018-08-15,26,excellent
9000,2017,nissan sentra,4,gas,99134,automatic,sedan,white,0,2019-02-22,48,good
2500,2001,chevrolet camaro,6,gas,120000,automatic,convertible,white,0,2018-12-10,39,fair
4400,2007,honda civic lx,4,gas,126000,automatic,sedan,blue,0,2018-09-08,54,fair
5300,2009,honda civic,4,gas,129000,automatic,sedan,white,0,2018-09-30,18,fair
5999,2013,hyundai elantra,4,gas,72000,automatic,sedan,red,0,2018-09-21,5,good
5995,2014,ford focus,4,gas,55000,automatic,sedan,Unknown,0,2019-03-11,74,good
5500,2014,ford focus,4,gas,59000,automatic,sedan,black,0,2018-09-29,55,good
20200,2018,nissan frontier crew cab sv,6,gas,49596,other,pickup,black,1,2018-05-25,27,good
5350,2012,ford focus se,4,gas,45000,automatic,sedan,Unknown,0,2018-07-04,34,good
6900,2009,honda civic,4,gas,115000,automatic,sedan,brown,0,2018-06-11,18,fair
10995,2013,honda civic,4,gas,133000,automatic,sedan,silver,0,2018-12-03,21,fair
5995,2015,ford focus se,4,gas,51000,automatic,sedan,grey,0,2018-12-28,44,good
3600,2001,gmc sierra,8,gas,169547,automatic,truck,silver,0,2019-01-21,2,fair
12995,2013,honda civic,4,gas,77000,automatic,sedan,blue,0,2019-03-01,97,good
27595,2017,ford explorer,6,gas,25761,automatic,SUV,black,0,2018-09-16,64,excellent
20488,2018,honda civic,4,gas,8700,automatic,sedan,red,0,2018-06-21,6,like new
13991,2015,chevrolet equinox,4,gas,76642,automatic,SUV,custom,1,2018-08-24,35,good
20292,2018,nissan maxima,6,gas,44000,automatic,sedan,blue,0,2018-10-15,36,good
8500,2002,gmc sierra,8,gas,123067,automatic,truck,white,0,2018-07-16,22,fair
14995,2005,ram 2500,6,diesel,147000,automatic,pickup,grey,0,2018-11-02,28,fair
30588,2018,chevrolet colorado,6,gas,17500,automatic,truck,blue,1,2019-04-06,69,excellent
6200,2010,toyota camry,4,gas,101171,automatic,sedan,Unknown,0,2019-01-25,1,fair
17500,2017,honda civic,4,gas,39500,automatic,sedan,Unknown,0,2018-08-31,19,excellent
19971,2018,ford explorer,6,gas,85915,automatic,SUV,blue,1,2019-03-01,31,good
22000,2016,chevrolet camaro,6,gas,16000,automatic,coupe,white,0,2018-12-31,9,excellent
750,2005,ford focus,4,gas,136500,automatic,sedan,Unknown,0,2018-06-28,24,fair
12000,2011,chrysler 300,6,gas,44000,automatic,sedan,red,0,2018-09-17,57,good
29500,2017,chevrolet silverado 1500,6,gas,15980,automatic,pickup,grey,1,2019-04-10,24,excellent
6000,2013,gmc acadia,6,gas,82200,automatic,SUV,grey,1,2018-07-18,76,good
12500,2016,honda civic,3,gas,71809,automatic,sedan,Unknown,0,2018-11-07,38,good
16995,2017,honda civic,4,gas,56000,automatic,hatchback,black,0,2018-09-21,32,good
2500,2009,ford focus,4,gas,154890,manual,sedan,blue,0,2018-05-01,39,fair
7800,2010,gmc acadia,6,gas,138000,automatic,SUV,white,0,2019-03-10,24,fair
27000,2015,gmc sierra,8,gas,82000,automatic,pickup,black,1,2018-05-13,58,good
22000,2008,chevrolet silverado 2500hd,8,diesel,142000,automatic,truck,white,0,2019-04-18,59,fair
27950,2014,ford f150,6,gas,91837,automatic,truck,white,1,2018-12-09,30,good
24900,2014,ford f-150,8,gas,31270,automatic,truck,black,0,2018-11-14,23,excellent
5995,2012,chevrolet malibu,4,gas,119000,automatic,sedan,grey,0,2018-07-16,9,fair
8100,2014,chevrolet malibu,4,gas,105000,automatic,sedan,Unknown,0,2019-02-11,8,fair
2900,1997,chevrolet silverado,8,diesel,347000,automatic,pickup,Unknown,1,2018-05-25,14,salvage
19500,2014,ford f150 supercrew cab xlt,8,gas,55000,automatic,truck,silver,1,2019-01-14,79,good
18588,2018,nissan rogue,4,gas,8576,automatic,SUV,Unknown,0,2019-03-24,47,like new
3000,2010,subaru outback,6,gas,111466,automatic,hatchback,blue,1,2019-04-01,60,fair
1500,2003,ford f-250 super duty,8,gas,282493,automatic,truck,white,0,2018-10-16,30,salvage
6800,2004,chevrolet silverado 3500hd,8,gas,80010,automatic,truck,blue,0,2018-05-11,23,good
5500,2013,ford fusion se,4,gas,132000,automatic,sedan,black,0,2018-11-05,58,fair
11800,2011,ford f-250,8,gas,134200,automatic,pickup,green,0,2019-03-21,46,fair
8900,2011,honda cr-v,4,gas,123200,automatic,SUV,blue,1,2018-12-17,18,fair
9000,1992,chevrolet silverado 1500,8,gas,154000,automatic,pickup,blue,1,2018-07-29,128,fair
8950,2014,ford f-150,6,gas,214950,automatic,truck,grey,1,2018-11-06,19,salvage
3950,2010,nissan versa,4,gas,117830,automatic,hatchback,white,0,2018-10-25,25,fair
19950,2011,chevrolet silverado 2500hd,8,diesel,179184,automatic,truck,black,1,2018-07-24,19,fair
12450,2013,chevrolet silverado 1500,8,gas,162184,automatic,truck,black,1,2018-10-29,13,fair
10950,2012,ford explorer,6,gas,121453,automatic,SUV,silver,1,2019-03-20,39,fair
14950,2013,chevrolet silverado 2500hd,8,gas,151067,automatic,truck,white,1,2018-06-30,23,fair
